1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
1096, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:creeper, 80, 4, 4
1097, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:slime, 80, 4, 4
1098, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:enderman, 10, 1, 4
1099, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:witch, 5, 1, 1
1100, extreme_hills, minecraft:jagged_peaks, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1101, extreme_hills, minecraft:jagged_peaks, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1102, extreme_hills, minecraft:jagged_peaks, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1103, extreme_hills, minecraft:jagged_peaks, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1104, extreme_hills, minecraft:jagged_peaks, MONSTER, mythicmounts:dragon, 80, 1, 1
1105, extreme_hills, minecraft:jagged_peaks, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
1106, extreme_hills, minecraft:jagged_peaks, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1107, extreme_hills, minecraft:jagged_peaks, MONSTER, graveyard:revenant, 25, 5, 8
1108, extreme_hills, minecraft:jagged_peaks, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1109, extreme_hills, minecraft:jagged_peaks, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1110, extreme_hills, minecraft:jagged_peaks, CREATURE, minecraft:goat, 5, 1, 3
1111, extreme_hills, minecraft:jagged_peaks, CREATURE, mythicmounts:griffon, 10, 1, 1
1112, extreme_hills, minecraft:jagged_peaks, CREATURE, betteranimalsplus:lammergeier, 7, 1, 2
1113, extreme_hills, minecraft:jagged_peaks, AMBIENT, minecraft:bat, 10, 8, 8
1114, extreme_hills, minecraft:jagged_peaks, AMBIENT, mythicmounts:firebird, 5, 1, 1
1115, extreme_hills, minecraft:jagged_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1116, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:spider, 80, 4, 4
1117, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:zombie, 80, 4, 4
1118, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:zombie_villager, 5, 1, 1
1119, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
1120, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:creeper, 80, 4, 4
1121, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:slime, 80, 4, 4
1122, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:enderman, 10, 1, 4
1123, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:witch, 5, 1, 1
1124, extreme_hills, minecraft:stony_peaks, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1125, extreme_hills, minecraft:stony_peaks, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1126, extreme_hills, minecraft:stony_peaks, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1127, extreme_hills, minecraft:stony_peaks, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1128, extreme_hills, minecraft:stony_peaks, MONSTER, mythicmounts:dragon, 80, 1, 1
1129, extreme_hills, minecraft:stony_peaks, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
1130, extreme_hills, minecraft:stony_peaks, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1131, extreme_hills, minecraft:stony_peaks, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1132, extreme_hills, minecraft:stony_peaks, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1133, extreme_hills, minecraft:stony_peaks, CREATURE, betteranimalsplus:lammergeier, 7, 1, 2
1134, extreme_hills, minecraft:stony_peaks, AMBIENT, minecraft:bat, 10, 8, 8
1135, extreme_hills, minecraft:stony_peaks, AMBIENT, mythicmounts:firebird, 5, 1, 1
1136, extreme_hills, minecraft:stony_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1137, river, minecraft:river, MONSTER, minecraft:spider, 80, 4, 4
1138, river, minecraft:river, MONSTER, minecraft:zombie, 80, 4, 4
1139, river, minecraft:river, MONSTER, minecraft:zombie_villager, 5, 1, 1
1140, river, minecraft:river, MONSTER, minecraft:skeleton, 80, 4, 4
1141, river, minecraft:river, MONSTER, minecraft:creeper, 80, 4, 4
1142, river, minecraft:river, MONSTER, minecraft:slime, 80, 4, 4
1143, river, minecraft:river, MONSTER, minecraft:enderman, 10, 1, 4
1144, river, minecraft:river, MONSTER, minecraft:witch, 5, 1, 1
1145, river, minecraft:river, MONSTER, minecraft:drowned, 80, 1, 1
1146, river, minecraft:river, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1147, river, minecraft:river, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1148, river, minecraft:river, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1149, river, minecraft:river, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1150, river, minecraft:river, MONSTER, mythicmounts:dragon, 80, 1, 1
1151, river, minecraft:river, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
1152, river, minecraft:river, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1153, river, minecraft:river, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1154, river, minecraft:river, CREATURE, betteranimalsplus:goose, 15, 2, 5
1155, river, minecraft:river, AMBIENT, minecraft:bat, 10, 8, 8
1156, river, minecraft:river, AMBIENT, mythicmounts:firebird, 5, 1, 1
1157, river, minecraft:river, AMBIENT, betteranimalsplus:dragonfly, 10, 1, 3
1158, river, minecraft:river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1159, river, minecraft:river, WATER_CREATURE, minecraft:squid, 5, 1, 4
1160, river, minecraft:river, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
1161, river, minecraft:river, WATER_AMBIENT, betteranimalsplus:lamprey, 7, 1, 3
1162, river, minecraft:river, WATER_AMBIENT, betteranimalsplus:eel_freshwater, 7, 1, 3
1163, river, minecraft:frozen_river, MONSTER, minecraft:spider, 80, 4, 4
1164, river, minecraft:frozen_river, MONSTER, minecraft:zombie, 80, 4, 4
1165, river, minecraft:frozen_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
1166, river, minecraft:frozen_river, MONSTER, minecraft:skeleton, 80, 4, 4
1167, river, minecraft:frozen_river, MONSTER, minecraft:creeper, 80, 4, 4
1168, river, minecraft:frozen_river, MONSTER, minecraft:slime, 80, 4, 4
1169, river, minecraft:frozen_river, MONSTER, minecraft:enderman, 10, 1, 4
1170, river, minecraft:frozen_river, MONSTER, minecraft:witch, 5, 1, 1
1171, river, minecraft:frozen_river, MONSTER, minecraft:drowned, 5, 1, 1
1172, river, minecraft:frozen_river, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1173, river, minecraft:frozen_river, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1174, river, minecraft:frozen_river, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1175, river, minecraft:frozen_river, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1176, river, minecraft:frozen_river, MONSTER, mythicmounts:dragon, 80, 1, 1
1177, river, minecraft:frozen_river, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
1178, river, minecraft:frozen_river, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1179, river, minecraft:frozen_river, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1180, river, minecraft:frozen_river, CREATURE, betteranimalsplus:goose, 15, 2, 5
1181, river, minecraft:frozen_river, CREATURE, betteranimalsplus:reindeer, 10, 1, 4
1182, river, minecraft:frozen_river, AMBIENT, minecraft:bat, 10, 8, 8
1183, river, minecraft:frozen_river, AMBIENT, mythicmounts:firebird, 5, 1, 1
1184, river, minecraft:frozen_river, AMBIENT, betteranimalsplus:dragonfly, 10, 1, 3
1185, river, minecraft:frozen_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1186, river, minecraft:frozen_river, WATER_CREATURE, minecraft:squid, 5, 1, 4
1187, river, minecraft:frozen_river, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
1188, river, minecraft:frozen_river, WATER_AMBIENT, betteranimalsplus:lamprey, 7, 1, 3
1189, river, minecraft:frozen_river, WATER_AMBIENT, betteranimalsplus:eel_freshwater, 7, 1, 3
1190, beach, minecraft:beach, MONSTER, minecraft:spider, 80, 4, 4
1191, beach, minecraft:beach, MONSTER, minecraft:zombie, 80, 4, 4
1192, beach, minecraft:beach, MONSTER, minecraft:zombie_villager, 5, 1, 1
1193, beach, minecraft:beach, MONSTER, minecraft:skeleton, 80, 4, 4
1194, beach, minecraft:beach, MONSTER, minecraft:creeper, 80, 4, 4
1195, beach, minecraft:beach, MONSTER, minecraft:slime, 80, 4, 4
1196, beach, minecraft:beach, MONSTER, minecraft:enderman, 10, 1, 4
1197, beach, minecraft:beach, MONSTER, minecraft:witch, 5, 1, 1
1198, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1199, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1200, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1201, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1202, beach, minecraft:beach, MONSTER, mythicmounts:dragon, 80, 1, 1
1203, beach, minecraft:beach, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
1204, beach, minecraft:beach, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1205, beach, minecraft:beach, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1206, beach, minecraft:beach, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1207, beach, minecraft:beach, CREATURE, minecraft:turtle, 5, 2, 5
1208, beach, minecraft:beach, CREATURE, varietyaquatic:crab, 50, 1, 4
1209, beach, minecraft:beach, CREATURE, varietyaquatic:hermitcrab, 50, 1, 2
1210, beach, minecraft:beach, CREATURE, betteranimalsplus:crab, 10, 1, 3
1211, beach, minecraft:beach, CREATURE, betteranimalsplus:horseshoecrab, 8, 1, 3
1212, beach, minecraft:beach, AMBIENT, minecraft:bat, 10, 8, 8
1213, beach, minecraft:beach, AMBIENT, mythicmounts:firebird, 5, 1, 1
1214, beach, minecraft:beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1215, beach, minecraft:snowy_beach, MONSTER, minecraft:spider, 80, 4, 4
1216, beach, minecraft:snowy_beach, MONSTER, minecraft:zombie, 80, 4, 4
1217, beach, minecraft:snowy_beach, MONSTER, minecraft:zombie_villager, 5, 1, 1
1218, beach, minecraft:snowy_beach, MONSTER, minecraft:skeleton, 80, 4, 4
1219, beach, minecraft:snowy_beach, MONSTER, minecraft:creeper, 80, 4, 4
1220, beach, minecraft:snowy_beach, MONSTER, minecraft:slime, 80, 4, 4
1221, beach, minecraft:snowy_beach, MONSTER, minecraft:enderman, 10, 1, 4
1222, beach, minecraft:snowy_beach, MONSTER, minecraft:witch, 5, 1, 1
1223, beach, minecraft:snowy_beach, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1224, beach, minecraft:snowy_beach, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1225, beach, minecraft:snowy_beach, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1226, beach, minecraft:snowy_beach, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1227, beach, minecraft:snowy_beach, MONSTER, mythicmounts:dragon, 80, 1, 1
1228, beach, minecraft:snowy_beach, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
1229, beach, minecraft:snowy_beach, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1230, beach, minecraft:snowy_beach, MONSTER, graveyard:nightmare, 10, 1, 1
1231, beach, minecraft:snowy_beach, MONSTER, graveyard:revenant, 25, 5, 8
1232, beach, minecraft:snowy_beach, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1233, beach, minecraft:snowy_beach, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1234, beach, minecraft:snowy_beach, CREATURE, betteranimalsplus:crab, 10, 1, 3
1235, beach, minecraft:snowy_beach, CREATURE, betteranimalsplus:horseshoecrab, 8, 1, 3
1236, beach, minecraft:snowy_beach, CREATURE, betteranimalsplus:walrus, 5, 1, 5
1237, beach, minecraft:snowy_beach, CREATURE, betteranimalsplus:reindeer, 10, 1, 4
1238, beach, minecraft:snowy_beach, AMBIENT, minecraft:bat, 10, 8, 8
1239, beach, minecraft:snowy_beach, AMBIENT, mythicmounts:firebird, 5, 1, 1
1240, beach, minecraft:snowy_beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1241, private, minecraft:stony_shore, MONSTER, minecraft:spider, 80, 4, 4
1242, private, minecraft:stony_shore, MONSTER, minecraft:zombie, 80, 4, 4
1243, private, minecraft:stony_shore, MONSTER, minecraft:zombie_villager, 5, 1, 1
1244, private, minecraft:stony_shore, MONSTER, minecraft:skeleton, 80, 4, 4
1245, private, minecraft:stony_shore, MONSTER, minecraft:creeper, 80, 4, 4
1246, private, minecraft:stony_shore, MONSTER, minecraft:slime, 80, 4, 4
1247, private, minecraft:stony_shore, MONSTER, minecraft:enderman, 10, 1, 4
1248, private, minecraft:stony_shore, MONSTER, minecraft:witch, 5, 1, 1
1249, private, minecraft:stony_shore, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1250, private, minecraft:stony_shore, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1251, private, minecraft:stony_shore, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1252, private, minecraft:stony_shore, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1253, private, minecraft:stony_shore, MONSTER, mythicmounts:dragon, 80, 1, 1
1254, private, minecraft:stony_shore, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
1255, private, minecraft:stony_shore, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1256, private, minecraft:stony_shore, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1257, private, minecraft:stony_shore, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1258, private, minecraft:stony_shore, CREATURE, betteranimalsplus:crab, 10, 1, 3
1259, private, minecraft:stony_shore, CREATURE, betteranimalsplus:horseshoecrab, 8, 1, 3
1260, private, minecraft:stony_shore, CREATURE, betteranimalsplus:walrus, 5, 1, 5
1261, private, minecraft:stony_shore, AMBIENT, minecraft:bat, 10, 8, 8
1262, private, minecraft:stony_shore, AMBIENT, mythicmounts:firebird, 5, 1, 1
1263, private, minecraft:stony_shore, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1264, ocean, minecraft:warm_ocean, MONSTER, minecraft:drowned, 5, 1, 1
1265, ocean, minecraft:warm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1266, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1267, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1268, ocean, minecraft:warm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1269, ocean, minecraft:warm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1270, ocean, minecraft:warm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1271, ocean, minecraft:warm_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1272, ocean, minecraft:warm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1273, ocean, minecraft:warm_ocean, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1274, ocean, minecraft:warm_ocean, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1275, ocean, minecraft:warm_ocean, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1276, ocean, minecraft:warm_ocean, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1277, ocean, minecraft:warm_ocean, MONSTER, mythicmounts:dragon, 80, 1, 1
1278, ocean, minecraft:warm_ocean, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
1279, ocean, minecraft:warm_ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1280, ocean, minecraft:warm_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1281, ocean, minecraft:warm_ocean, CREATURE, mythicmounts:nudibranch, 20, 2, 4
1282, ocean, minecraft:warm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1283, ocean, minecraft:warm_ocean, AMBIENT, mythicmounts:firebird, 5, 1, 1
1284, ocean, minecraft:warm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1285, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:squid, 10, 4, 4
1286, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1287, ocean, minecraft:warm_ocean, WATER_CREATURE, varietyaquatic:clownfish, 50, 1, 2
1288, ocean, minecraft:warm_ocean, WATER_CREATURE, varietyaquatic:cuttlefish, 50, 1, 2
1289, ocean, minecraft:warm_ocean, WATER_CREATURE, varietyaquatic:jellyfish, 50, 2, 4
1290, ocean, minecraft:warm_ocean, WATER_CREATURE, varietyaquatic:lionfish, 50, 1, 1
1291, ocean, minecraft:warm_ocean, WATER_CREATURE, varietyaquatic:moonjelly, 50, 1, 1
1292, ocean, minecraft:warm_ocean, WATER_CREATURE, varietyaquatic:opah, 50, 1, 1
1293, ocean, minecraft:warm_ocean, WATER_CREATURE, varietyaquatic:seahorse, 50, 3, 5
1294, ocean, minecraft:warm_ocean, WATER_CREATURE, varietyaquatic:shark, 50, 1, 2
1295, ocean, minecraft:warm_ocean, WATER_CREATURE, varietyaquatic:spottedstingray, 50, 1, 1
1296, ocean, minecraft:warm_ocean, WATER_CREATURE, varietyaquatic:sunfish, 50, 1, 3
1297, ocean, minecraft:warm_ocean, WATER_CREATURE, varietyaquatic:whaleshark, 50, 1, 2
1298, ocean, minecraft:warm_ocean, WATER_CREATURE, varietyaquatic:yellowfin, 50, 1, 2
1299, ocean, minecraft:warm_ocean, WATER_CREATURE, betteranimalsplus:shark, 5, 1, 3
1300, ocean, minecraft:warm_ocean, WATER_CREATURE, betteranimalsplus:whale, 5, 1, 3
1301, ocean, minecraft:warm_ocean, WATER_CREATURE, betteranimalsplus:octopus, 5, 1, 3
1302, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
1303, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1304, ocean, minecraft:warm_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 5, 1, 1
1305, ocean, minecraft:warm_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1306, ocean, minecraft:warm_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 5, 1, 1
1307, ocean, minecraft:warm_ocean, WATER_AMBIENT, betteranimalsplus:eel_saltwater, 5, 1, 3
1308, ocean, minecraft:warm_ocean, WATER_AMBIENT, betteranimalsplus:barracuda, 5, 1, 1
1309, ocean, minecraft:warm_ocean, WATER_AMBIENT, betteranimalsplus:flying_fish, 10, 1, 5
1310, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1311, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1312, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1313, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1314, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1315, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1316, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1317, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1318, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:drowned, 5, 1, 1
1319, ocean, minecraft:lukewarm_ocean, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
1320, ocean, minecraft:lukewarm_ocean, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
1321, ocean, minecraft:lukewarm_ocean, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
1322, ocean, minecraft:lukewarm_ocean, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
1323, ocean, minecraft:lukewarm_ocean, MONSTER, mythicmounts:dragon, 80, 1, 1
1324, ocean, minecraft:lukewarm_ocean, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
1325, ocean, minecraft:lukewarm_ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1326, ocean, minecraft:lukewarm_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1327, ocean, minecraft:lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1328, ocean, minecraft:lukewarm_ocean, AMBIENT, mythicmounts:firebird, 5, 1, 1
1329, ocean, minecraft:lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1330, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 2
1331, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1332, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, varietyaquatic:clownfish, 50, 1, 2
1333, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, varietyaquatic:cuttlefish, 50, 1, 2
1334, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, varietyaquatic:jellyfish, 50, 2, 4
1335, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, varietyaquatic:lionfish, 50, 1, 1
1336, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, varietyaquatic:moonjelly, 50, 1, 1
1337, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, varietyaquatic:opah, 50, 1, 1
1338, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, varietyaquatic:seahorse, 50, 3, 5
1339, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, varietyaquatic:shark, 50, 1, 2
1340, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, varietyaquatic:spottedstingray, 50, 1, 1
1341, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, varietyaquatic:sunfish, 50, 1, 3
1342, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, varietyaquatic:whaleshark, 50, 1, 2
1343, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, varietyaquatic:yellowfin, 50, 1, 2
1344, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, betteranimalsplus:shark, 5, 1, 3
1345, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, betteranimalsplus:whale, 5, 1, 3
1346, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, betteranimalsplus:octopus, 5, 1, 3
1347, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
1348, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 5, 1, 3
1349, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1350, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 5, 1, 1
1351, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1352, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 5, 1, 1
