1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
1347, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
1348, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 5, 1, 3
1349, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1350, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 5, 1, 1
1351, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1352, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 5, 1, 1
1353, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:eel_saltwater, 5, 1, 3
1354, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:barracuda, 5, 1, 1
1355, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:flying_fish, 10, 1, 5
1356, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1357, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1358, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1359, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1360, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1361, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1362, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1363, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1364, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:drowned, 5, 1, 1
1365, ocean, minecraft:deep_lukewarm_ocean, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
1366, ocean, minecraft:deep_lukewarm_ocean, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1367, ocean, minecraft:deep_lukewarm_ocean, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
1368, ocean, minecraft:deep_lukewarm_ocean, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
1369, ocean, minecraft:deep_lukewarm_ocean, MONSTER, mythicmounts:dragon, 80, 1, 1
1370, ocean, minecraft:deep_lukewarm_ocean, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
1371, ocean, minecraft:deep_lukewarm_ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1372, ocean, minecraft:deep_lukewarm_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1373, ocean, minecraft:deep_lukewarm_ocean, CREATURE, mythicmounts:archelon, 5, 1, 1
1374, ocean, minecraft:deep_lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1375, ocean, minecraft:deep_lukewarm_ocean, AMBIENT, mythicmounts:firebird, 5, 1, 1
1376, ocean, minecraft:deep_lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1377, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:squid, 8, 1, 4
1378, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1379, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:anglerfish, 50, 1, 5
1380, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:barreleye, 25, 1, 1
1381, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:clownfish, 50, 1, 2
1382, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:cuttlefish, 50, 1, 2
1383, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:giantglowingsquid, 10, 1, 1
1384, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:jellyfish, 50, 2, 4
1385, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:lionfish, 50, 1, 1
1386, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:moonjelly, 50, 1, 1
1387, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:oarfish, 25, 1, 1
1388, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:opah, 50, 1, 1
1389, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:seaangel, 25, 1, 1
1390, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:shark, 50, 1, 2
1391, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:spottedstingray, 50, 1, 1
1392, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:squidling, 5, 1, 1
1393, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:sunfish, 50, 1, 3
1394, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:vampiresquid, 10, 1, 5
1395, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:whaleshark, 50, 1, 2
1396, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, varietyaquatic:yellowfin, 50, 1, 2
1397, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, betteranimalsplus:shark, 5, 1, 3
1398, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, betteranimalsplus:whale, 5, 1, 3
1399, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, betteranimalsplus:squid_colossal, 5, 1, 1
1400, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, betteranimalsplus:squid_giant, 5, 1, 1
1401, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, betteranimalsplus:octopus, 5, 1, 3
1402, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 8, 3, 6
1403, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 5, 1, 3
1404, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1405, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 5, 1, 1
1406, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1407, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 5, 1, 1
1408, ocean, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
1409, ocean, minecraft:ocean, MONSTER, minecraft:zombie, 80, 4, 4
1410, ocean, minecraft:ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1411, ocean, minecraft:ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1412, ocean, minecraft:ocean, MONSTER, minecraft:creeper, 80, 4, 4
1413, ocean, minecraft:ocean, MONSTER, minecraft:slime, 80, 4, 4
1414, ocean, minecraft:ocean, MONSTER, minecraft:enderman, 10, 1, 4
1415, ocean, minecraft:ocean, MONSTER, minecraft:witch, 5, 1, 1
1416, ocean, minecraft:ocean, MONSTER, minecraft:drowned, 5, 1, 1
1417, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
1418, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1419, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
1420, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
1421, ocean, minecraft:ocean, MONSTER, mythicmounts:dragon, 80, 1, 1
1422, ocean, minecraft:ocean, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
1423, ocean, minecraft:ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1424, ocean, minecraft:ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1425, ocean, minecraft:ocean, AMBIENT, minecraft:bat, 10, 8, 8
1426, ocean, minecraft:ocean, AMBIENT, mythicmounts:firebird, 5, 1, 1
1427, ocean, minecraft:ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1428, ocean, minecraft:ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
1429, ocean, minecraft:ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1430, ocean, minecraft:ocean, WATER_CREATURE, varietyaquatic:clownfish, 50, 1, 2
1431, ocean, minecraft:ocean, WATER_CREATURE, varietyaquatic:cuttlefish, 50, 1, 2
1432, ocean, minecraft:ocean, WATER_CREATURE, varietyaquatic:jellyfish, 50, 2, 4
1433, ocean, minecraft:ocean, WATER_CREATURE, varietyaquatic:lionfish, 50, 1, 1
1434, ocean, minecraft:ocean, WATER_CREATURE, varietyaquatic:moonjelly, 50, 1, 1
1435, ocean, minecraft:ocean, WATER_CREATURE, varietyaquatic:opah, 50, 1, 1
1436, ocean, minecraft:ocean, WATER_CREATURE, varietyaquatic:shark, 50, 1, 2
1437, ocean, minecraft:ocean, WATER_CREATURE, varietyaquatic:spottedstingray, 50, 1, 1
1438, ocean, minecraft:ocean, WATER_CREATURE, varietyaquatic:sunfish, 50, 1, 3
1439, ocean, minecraft:ocean, WATER_CREATURE, varietyaquatic:whaleshark, 50, 1, 2
1440, ocean, minecraft:ocean, WATER_CREATURE, varietyaquatic:yellowfin, 50, 1, 2
1441, ocean, minecraft:ocean, WATER_CREATURE, betteranimalsplus:shark, 5, 1, 3
1442, ocean, minecraft:ocean, WATER_CREATURE, betteranimalsplus:whale, 5, 1, 3
1443, ocean, minecraft:ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
1444, ocean, minecraft:ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 5, 1, 1
1445, ocean, minecraft:ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1446, ocean, minecraft:ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 5, 1, 1
1447, ocean, minecraft:ocean, WATER_AMBIENT, betteranimalsplus:eel_saltwater, 5, 1, 3
1448, ocean, minecraft:deep_ocean, MONSTER, minecraft:spider, 80, 4, 4
1449, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1450, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1451, ocean, minecraft:deep_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1452, ocean, minecraft:deep_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1453, ocean, minecraft:deep_ocean, MONSTER, minecraft:slime, 80, 4, 4
1454, ocean, minecraft:deep_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1455, ocean, minecraft:deep_ocean, MONSTER, minecraft:witch, 5, 1, 1
1456, ocean, minecraft:deep_ocean, MONSTER, minecraft:drowned, 5, 1, 1
1457, ocean, minecraft:deep_ocean, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
1458, ocean, minecraft:deep_ocean, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1459, ocean, minecraft:deep_ocean, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
1460, ocean, minecraft:deep_ocean, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
1461, ocean, minecraft:deep_ocean, MONSTER, mythicmounts:dragon, 80, 1, 1
1462, ocean, minecraft:deep_ocean, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
1463, ocean, minecraft:deep_ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1464, ocean, minecraft:deep_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1465, ocean, minecraft:deep_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1466, ocean, minecraft:deep_ocean, AMBIENT, mythicmounts:firebird, 5, 1, 1
1467, ocean, minecraft:deep_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1468, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
1469, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1470, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:anglerfish, 50, 1, 5
1471, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:barreleye, 25, 1, 1
1472, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:clownfish, 50, 1, 2
1473, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:cuttlefish, 50, 1, 2
1474, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:giantglowingsquid, 10, 1, 1
1475, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:jellyfish, 50, 2, 4
1476, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:lionfish, 50, 1, 1
1477, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:moonjelly, 50, 1, 1
1478, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:oarfish, 25, 1, 1
1479, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:opah, 50, 1, 1
1480, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:seaangel, 25, 1, 1
1481, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:shark, 50, 1, 2
1482, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:spottedstingray, 50, 1, 1
1483, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:squidling, 5, 1, 1
1484, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:sunfish, 50, 1, 3
1485, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:vampiresquid, 10, 1, 5
1486, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:whaleshark, 50, 1, 2
1487, ocean, minecraft:deep_ocean, WATER_CREATURE, varietyaquatic:yellowfin, 50, 1, 2
1488, ocean, minecraft:deep_ocean, WATER_CREATURE, betteranimalsplus:shark, 5, 1, 3
1489, ocean, minecraft:deep_ocean, WATER_CREATURE, betteranimalsplus:whale, 5, 1, 3
1490, ocean, minecraft:deep_ocean, WATER_CREATURE, betteranimalsplus:squid_colossal, 5, 1, 1
1491, ocean, minecraft:deep_ocean, WATER_CREATURE, betteranimalsplus:squid_giant, 5, 1, 1
1492, ocean, minecraft:deep_ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
1493, ocean, minecraft:deep_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 5, 1, 1
1494, ocean, minecraft:deep_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1495, ocean, minecraft:deep_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 5, 1, 1
1496, ocean, minecraft:cold_ocean, MONSTER, minecraft:spider, 80, 4, 4
1497, ocean, minecraft:cold_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1498, ocean, minecraft:cold_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1499, ocean, minecraft:cold_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1500, ocean, minecraft:cold_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1501, ocean, minecraft:cold_ocean, MONSTER, minecraft:slime, 80, 4, 4
1502, ocean, minecraft:cold_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1503, ocean, minecraft:cold_ocean, MONSTER, minecraft:witch, 5, 1, 1
1504, ocean, minecraft:cold_ocean, MONSTER, minecraft:drowned, 5, 1, 1
1505, ocean, minecraft:cold_ocean, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
1506, ocean, minecraft:cold_ocean, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1507, ocean, minecraft:cold_ocean, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
1508, ocean, minecraft:cold_ocean, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
1509, ocean, minecraft:cold_ocean, MONSTER, mythicmounts:dragon, 80, 1, 1
1510, ocean, minecraft:cold_ocean, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
1511, ocean, minecraft:cold_ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1512, ocean, minecraft:cold_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1513, ocean, minecraft:cold_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1514, ocean, minecraft:cold_ocean, AMBIENT, mythicmounts:firebird, 5, 1, 1
1515, ocean, minecraft:cold_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1516, ocean, minecraft:cold_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
1517, ocean, minecraft:cold_ocean, WATER_CREATURE, betteranimalsplus:shark, 5, 1, 3
1518, ocean, minecraft:cold_ocean, WATER_CREATURE, betteranimalsplus:whale, 5, 1, 3
1519, ocean, minecraft:cold_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
1520, ocean, minecraft:cold_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
1521, ocean, minecraft:cold_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 5, 1, 1
1522, ocean, minecraft:cold_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1523, ocean, minecraft:cold_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 5, 1, 1
1524, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:spider, 80, 4, 4
1525, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1526, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1527, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1528, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1529, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:slime, 80, 4, 4
1530, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1531, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:witch, 5, 1, 1
1532, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:drowned, 5, 1, 1
1533, ocean, minecraft:deep_cold_ocean, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
1534, ocean, minecraft:deep_cold_ocean, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1535, ocean, minecraft:deep_cold_ocean, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
1536, ocean, minecraft:deep_cold_ocean, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
1537, ocean, minecraft:deep_cold_ocean, MONSTER, mythicmounts:dragon, 80, 1, 1
1538, ocean, minecraft:deep_cold_ocean, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
1539, ocean, minecraft:deep_cold_ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1540, ocean, minecraft:deep_cold_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1541, ocean, minecraft:deep_cold_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1542, ocean, minecraft:deep_cold_ocean, AMBIENT, mythicmounts:firebird, 5, 1, 1
1543, ocean, minecraft:deep_cold_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1544, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
1545, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, varietyaquatic:anglerfish, 50, 1, 5
1546, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, varietyaquatic:barreleye, 25, 1, 1
1547, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, varietyaquatic:oarfish, 25, 1, 1
1548, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, varietyaquatic:seaangel, 25, 1, 1
1549, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, varietyaquatic:squidling, 5, 1, 1
1550, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, varietyaquatic:vampiresquid, 10, 1, 5
1551, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, betteranimalsplus:shark, 5, 1, 3
1552, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, betteranimalsplus:whale, 5, 1, 3
1553, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, betteranimalsplus:squid_colossal, 5, 1, 1
1554, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, betteranimalsplus:squid_giant, 5, 1, 1
1555, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
1556, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
1557, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 5, 1, 1
1558, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1559, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 5, 1, 1
1560, ocean, minecraft:frozen_ocean, MONSTER, minecraft:spider, 80, 4, 4
1561, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1562, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1563, ocean, minecraft:frozen_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1564, ocean, minecraft:frozen_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1565, ocean, minecraft:frozen_ocean, MONSTER, minecraft:slime, 80, 4, 4
1566, ocean, minecraft:frozen_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1567, ocean, minecraft:frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
1568, ocean, minecraft:frozen_ocean, MONSTER, minecraft:drowned, 5, 1, 1
1569, ocean, minecraft:frozen_ocean, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
1570, ocean, minecraft:frozen_ocean, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1571, ocean, minecraft:frozen_ocean, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
1572, ocean, minecraft:frozen_ocean, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
1573, ocean, minecraft:frozen_ocean, MONSTER, mythicmounts:dragon, 80, 1, 1
1574, ocean, minecraft:frozen_ocean, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
1575, ocean, minecraft:frozen_ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1576, ocean, minecraft:frozen_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1577, ocean, minecraft:frozen_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
1578, ocean, minecraft:frozen_ocean, CREATURE, betteranimalsplus:walrus, 5, 1, 5
1579, ocean, minecraft:frozen_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1580, ocean, minecraft:frozen_ocean, AMBIENT, mythicmounts:firebird, 5, 1, 1
1581, ocean, minecraft:frozen_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1582, ocean, minecraft:frozen_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
1583, ocean, minecraft:frozen_ocean, WATER_CREATURE, betteranimalsplus:shark, 5, 1, 3
1584, ocean, minecraft:frozen_ocean, WATER_CREATURE, betteranimalsplus:whale, 5, 1, 3
1585, ocean, minecraft:frozen_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
1586, ocean, minecraft:frozen_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 5, 1, 1
1587, ocean, minecraft:frozen_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1588, ocean, minecraft:frozen_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 5, 1, 1
1589, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:spider, 80, 4, 4
1590, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1591, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1592, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1593, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1594, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:slime, 80, 4, 4
1595, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1596, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
1597, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:drowned, 5, 1, 1
1598, ocean, minecraft:deep_frozen_ocean, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
